
c:/Users/MarjukkaNiinioja/Documents/GitHub/apiopsbook/chapter10/crapi.api.yaml
  324:27        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.new_email
  327:23        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.token
  327:23        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.token
  330:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].                                                                                paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/v2/user/verify-email-token.post.responses
  330:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/v2/user/verify-email-token.post.responses
  331:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/v2/user/verify-email-token.post.responses[200]
  346:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].                                                                                paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/v2/user/dashboard.get.responses
  346:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/v2/user/dashboard.get.responses
  347:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/v2/user/dashboard.get.responses[200]
  350:22      warning  owasp:api3:2023-no-default-additionalProperties  Objects should not allow additionalProperties. Disable them with `additionalProperties: false` or constrain them.   paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema
  366:24        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.name
  366:24        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.name
  368:25      warning  owasp:api3:2023-sensitive-fields-in-response     Possible sensitive fields in response. Field: email                                                                 paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.email
  368:25        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.email
  368:25        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.email
  370:26        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.number
  370:26        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/dashboard.get.responses[200].content.application/json.schema.properties.number
